consecutive_number,state_name,city,day_of_crash,month_of_crash,year_of_crash,day_of_week,hour_of_crash,minute_of_crash,atmospheric_conditions_1,atmospheric_conditions_1_name,atmospheric_conditions_2,atmospheric_conditions_2_name,atmospheric_conditions,atmospheric_conditions_name,number_of_fatalities
10207,Alabama,3111,16,4,2015,5,20,6,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10297,Alabama,0,10,6,2015,4,12,40,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,2
10680,Alabama,3270,16,12,2015,4,13,15,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10560,Alabama,0,3,10,2015,7,9,10,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10279,Alabama,0,11,6,2015,5,13,21,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10460,Alabama,0,18,8,2015,3,10,52,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10601,Alabama,0,12,11,2015,5,5,59,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10051,Alabama,3040,1,2,2015,1,14,38,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10386,Alabama,0,9,7,2015,5,17,30,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10108,Alabama,2325,13,3,2015,6,19,21,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10588,Alabama,1690,27,10,2015,3,21,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10778,Alabama,0,30,12,2015,4,10,25,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10655,Alabama,3270,18,11,2015,4,15,37,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10021,Alabama,0,23,1,2015,6,13,48,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10761,Alabama,2720,3,11,2015,3,7,35,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10333,Alabama,0,27,6,2015,7,17,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10299,Alabama,0,12,6,2015,6,18,45,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10558,Alabama,2130,2,10,2015,6,8,53,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10694,Alabama,350,21,12,2015,2,16,20,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10154,Alabama,0,16,2,2015,2,11,45,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10317,Alabama,0,1,7,2015,4,14,30,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10102,Alabama,2130,14,3,2015,7,3,38,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10724,Alabama,2720,26,10,2015,2,13,50,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10630,Alabama,1760,8,11,2015,1,2,8,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10052,Alabama,9997,9,2,2015,2,4,40,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10658,Alabama,350,1,12,2015,3,19,47,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10070,Alabama,0,22,2,2015,1,3,55,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10428,Alabama,0,5,8,2015,4,19,55,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10587,Alabama,0,26,10,2015,2,6,30,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10316,Alabama,0,28,5,2015,5,18,32,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,2
10053,Alabama,0,1,2,2015,1,17,55,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10784,Alabama,0,25,12,2015,6,2,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,3
10764,Alabama,0,30,12,2015,4,4,37,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10255,Alabama,0,20,5,2015,4,19,50,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10388,Alabama,0,10,7,2015,6,17,20,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10427,Alabama,0,5,8,2015,4,18,30,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10033,Alabama,60,23,1,2015,6,21,22,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,2
10087,Alabama,0,3,3,2015,3,12,25,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,2
10696,Alabama,2100,23,12,2015,4,3,10,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10398,Alabama,0,19,7,2015,1,14,45,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10785,Alabama,3040,3,10,2015,7,2,19,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10354,Alabama,0,4,7,2015,7,17,40,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10106,Alabama,0,9,3,2015,2,23,5,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10568,Alabama,2405,10,10,2015,7,3,54,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10625,Alabama,0,1,11,2015,1,2,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10029,Alabama,0,23,1,2015,6,5,40,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40031,Arizona,0,30,1,2015,6,14,56,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,2
40342,Arizona,370,15,5,2015,6,22,6,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40659,Arizona,0,30,10,2015,6,7,46,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40032,Arizona,530,31,1,2015,7,18,56,2,Rain,10,Cloudy,2,Rain,1
40050,Arizona,405,11,1,2015,1,20,36,2,Rain,10,Cloudy,2,Rain,1
40001,Arizona,0,1,1,2015,5,5,14,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40689,Arizona,530,15,11,2015,1,6,4,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40690,Arizona,339,15,11,2015,1,17,25,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40205,Arizona,200,19,3,2015,5,1,49,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40130,Arizona,0,1,3,2015,1,12,15,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40491,Arizona,0,4,5,2015,2,18,2,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40540,Arizona,240,10,8,2015,2,16,46,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,2
40030,Arizona,0,30,1,2015,6,7,45,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,3
40057,Arizona,370,10,1,2015,7,13,11,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40096,Arizona,370,30,1,2015,6,7,6,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40671,Arizona,40,30,10,2015,6,9,18,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40638,Arizona,0,18,10,2015,1,8,19,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40656,Arizona,530,29,10,2015,5,18,19,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40705,Arizona,530,17,10,2015,7,19,58,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40290,Arizona,620,15,5,2015,6,18,37,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40673,Arizona,170,3,11,2015,3,10,50,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40489,Arizona,0,30,7,2015,5,18,45,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40813,Arizona,0,20,12,2015,1,12,30,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
40349,Arizona,0,24,5,2015,1,0,9,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120422,Florida,1050,7,3,2015,7,15,24,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122402,Florida,1050,18,10,2015,1,21,29,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121379,Florida,2060,22,7,2015,4,20,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121635,Florida,0,30,8,2015,1,6,55,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120415,Florida,1520,24,3,2015,3,20,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122349,Florida,780,5,12,2015,7,11,38,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121221,Florida,120,29,6,2015,2,13,5,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122152,Florida,0,2,10,2015,6,6,14,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122211,Florida,0,9,11,2015,2,15,47,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121550,Florida,0,16,8,2015,1,4,45,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122634,Florida,570,8,11,2015,1,21,30,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121118,Florida,210,2,6,2015,3,22,4,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121634,Florida,0,30,8,2015,1,0,29,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120182,Florida,1510,4,2,2015,4,20,10,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122592,Florida,0,15,12,2015,3,18,15,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122213,Florida,2730,10,11,2015,3,5,30,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120530,Florida,340,5,4,2015,1,22,26,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121743,Florida,2023,12,9,2015,7,20,1,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122791,Florida,0,20,9,2015,1,19,12,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121680,Florida,1050,22,8,2015,7,22,37,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121524,Florida,2360,23,6,2015,3,23,5,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121981,Florida,0,16,10,2015,6,20,45,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121331,Florida,0,1,7,2015,4,22,32,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120272,Florida,70,28,2,2015,7,20,32,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121760,Florida,2948,16,9,2015,4,6,14,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121846,Florida,790,26,9,2015,7,1,36,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121434,Florida,0,31,7,2015,6,20,40,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121206,Florida,0,23,6,2015,3,21,29,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122329,Florida,0,3,12,2015,5,19,50,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120258,Florida,3326,26,2,2015,5,3,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121022,Florida,0,3,6,2015,4,1,52,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121290,Florida,0,26,5,2015,3,22,23,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120354,Florida,630,28,2,2015,7,5,11,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122292,Florida,1820,16,9,2015,4,22,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122169,Florida,1340,24,10,2015,7,19,25,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122310,Florida,2010,21,11,2015,7,21,40,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120578,Florida,0,15,4,2015,4,22,35,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120014,Florida,454,2,1,2015,6,17,12,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120510,Florida,630,27,3,2015,6,20,32,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121389,Florida,2950,27,7,2015,2,14,18,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121449,Florida,0,31,7,2015,6,19,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122640,Florida,0,3,12,2015,5,20,28,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122440,Florida,2010,22,11,2015,1,6,42,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120050,Florida,1590,12,1,2015,2,18,55,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122569,Florida,3190,22,12,2015,3,18,30,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121965,Florida,2010,30,8,2015,1,4,37,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121616,Florida,2730,24,7,2015,6,16,55,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121416,Florida,0,24,7,2015,6,14,5,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122209,Florida,0,7,11,2015,7,16,35,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120077,Florida,2010,11,1,2015,1,10,43,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120265,Florida,2083,28,2,2015,7,20,44,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120466,Florida,0,22,3,2015,1,18,20,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121469,Florida,0,7,8,2015,6,20,40,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120255,Florida,0,26,2,2015,5,0,31,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121507,Florida,2083,9,8,2015,1,19,55,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122636,Florida,0,19,11,2015,5,17,45,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120353,Florida,1770,28,2,2015,7,19,12,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121451,Florida,0,1,8,2015,7,14,40,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121508,Florida,0,9,8,2015,1,18,55,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,5
120007,Florida,3190,1,1,2015,5,19,20,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120046,Florida,0,11,1,2015,1,23,23,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121644,Florida,570,21,8,2015,6,13,15,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121758,Florida,1590,15,9,2015,3,15,27,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122124,Florida,0,3,11,2015,3,10,55,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121742,Florida,0,12,9,2015,7,14,30,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121905,Florida,0,25,9,2015,6,21,20,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121551,Florida,0,20,8,2015,5,17,54,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121055,Florida,0,10,6,2015,4,16,4,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,2
121302,Florida,0,25,6,2015,5,17,18,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120757,Florida,2730,16,1,2015,6,4,52,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122588,Florida,0,13,12,2015,1,20,30,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121027,Florida,0,20,4,2015,2,17,40,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122170,Florida,0,27,10,2015,3,7,32,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121396,Florida,0,16,7,2015,5,13,50,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,3
121871,Florida,2950,3,8,2015,2,2,12,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120437,Florida,0,27,3,2015,6,16,31,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121966,Florida,1510,30,8,2015,1,0,3,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121593,Florida,0,3,8,2015,2,9,45,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120048,Florida,2700,11,1,2015,1,21,22,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122249,Florida,0,19,11,2015,5,17,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121056,Florida,3330,10,6,2015,4,15,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122143,Florida,0,2,11,2015,2,7,50,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120281,Florida,480,28,2,2015,7,2,25,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,2
121757,Florida,672,16,9,2015,4,5,14,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121030,Florida,2360,28,4,2015,3,11,43,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120491,Florida,0,27,3,2015,6,15,51,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121211,Florida,0,26,6,2015,6,15,5,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,2
121428,Florida,0,29,7,2015,4,17,36,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120809,Florida,0,5,5,2015,3,0,32,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121792,Florida,0,12,9,2015,7,22,20,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121679,Florida,0,7,9,2015,2,16,1,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122495,Florida,0,5,12,2015,7,14,38,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122071,Florida,1510,27,10,2015,3,21,59,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122300,Florida,1820,19,11,2015,5,18,42,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,2
121957,Florida,0,15,8,2015,7,18,30,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121082,Florida,2780,9,6,2015,3,20,44,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121087,Florida,0,10,6,2015,4,21,8,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121631,Florida,1590,29,8,2015,7,22,50,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122352,Florida,0,22,11,2015,1,13,15,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120457,Florida,825,1,3,2015,1,0,22,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121667,Florida,0,27,8,2015,5,15,5,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121559,Florida,0,2,8,2015,1,8,16,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120170,Florida,0,1,2,2015,1,12,58,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,2
120068,Florida,0,16,1,2015,6,2,20,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122037,Florida,1510,28,10,2015,4,8,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121088,Florida,0,11,6,2015,5,4,35,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121413,Florida,0,27,7,2015,2,15,23,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122078,Florida,0,2,11,2015,2,5,45,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121343,Florida,663,18,7,2015,7,13,12,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120559,Florida,0,13,4,2015,2,19,2,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121016,Florida,0,5,6,2015,6,18,40,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120237,Florida,0,21,2,2015,7,22,30,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121437,Florida,1620,2,8,2015,1,2,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120996,Florida,0,31,5,2015,1,18,30,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121967,Florida,0,30,8,2015,1,20,30,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120511,Florida,0,28,3,2015,7,2,15,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121549,Florida,0,15,8,2015,7,19,58,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121318,Florida,340,16,7,2015,5,11,52,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120597,Florida,1510,19,4,2015,1,17,15,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122585,Florida,0,22,11,2015,1,4,40,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122396,Florida,0,10,10,2015,7,13,50,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120997,Florida,0,1,6,2015,2,0,50,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121043,Florida,0,2,6,2015,3,18,21,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121849,Florida,0,28,9,2015,2,20,44,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121745,Florida,0,11,9,2015,6,14,52,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122095,Florida,0,2,11,2015,2,2,11,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122312,Florida,0,19,11,2015,5,6,45,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120659,Florida,0,18,4,2015,7,20,38,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122036,Florida,2980,27,10,2015,3,18,20,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122605,Florida,0,15,12,2015,3,7,35,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120709,Florida,2601,5,5,2015,3,4,18,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122266,Florida,0,22,11,2015,1,4,41,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120318,Florida,0,11,3,2015,4,22,54,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121875,Florida,0,18,9,2015,6,1,10,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120762,Florida,2360,23,1,2015,6,22,32,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
122570,Florida,0,22,12,2015,3,14,50,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
121202,Florida,0,22,6,2015,2,5,17,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130646,Georgia,0,2,7,2015,5,16,37,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130943,Georgia,0,26,9,2015,7,3,36,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130944,Georgia,0,26,9,2015,7,12,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130835,Georgia,0,30,8,2015,1,10,53,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130949,Georgia,310,26,9,2015,7,21,16,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130171,Georgia,0,22,2,2015,1,7,53,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130507,Georgia,370,27,5,2015,4,17,31,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
131123,Georgia,0,8,11,2015,1,7,11,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130322,Georgia,0,4,4,2015,7,1,50,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130952,Georgia,4278,27,9,2015,1,1,1,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130377,Georgia,0,18,4,2015,7,1,55,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
131117,Georgia,4760,7,11,2015,7,18,24,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130008,Georgia,4910,4,1,2015,1,22,37,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130977,Georgia,280,4,10,2015,1,0,47,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130272,Georgia,0,22,3,2015,1,2,10,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130873,Georgia,3390,10,9,2015,5,18,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
131321,Georgia,2810,28,12,2015,2,21,37,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130273,Georgia,1770,22,3,2015,1,0,1,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130178,Georgia,5700,25,2,2015,4,20,5,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
131093,Georgia,0,13,10,2015,3,1,54,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
131122,Georgia,4760,8,11,2015,1,19,14,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130290,Georgia,0,30,3,2015,2,7,37,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130271,Georgia,3440,22,3,2015,1,16,34,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130386,Georgia,0,22,4,2015,4,21,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
131159,Georgia,4910,18,11,2015,4,17,50,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130039,Georgia,280,13,1,2015,3,21,10,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
131102,Georgia,0,2,11,2015,2,18,10,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130958,Georgia,9997,28,9,2015,2,20,39,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
131060,Georgia,3440,26,10,2015,2,5,12,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
131127,Georgia,0,9,11,2015,2,19,4,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130950,Georgia,5490,26,9,2015,7,22,31,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
131304,Georgia,0,24,12,2015,5,19,2,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
131064,Georgia,280,27,10,2015,3,21,45,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130038,Georgia,280,13,1,2015,3,18,37,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
131096,Georgia,1750,1,11,2015,1,21,15,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130176,Georgia,2740,24,2,2015,3,5,17,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130278,Georgia,760,23,3,2015,2,2,48,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
131062,Georgia,1810,26,10,2015,2,21,46,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130365,Georgia,280,13,4,2015,2,5,47,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130197,Georgia,0,2,3,2015,2,19,37,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130603,Georgia,0,21,6,2015,1,23,7,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130380,Georgia,5530,19,4,2015,1,12,56,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130872,Georgia,0,9,9,2015,4,7,44,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130974,Georgia,0,3,10,2015,7,23,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130705,Georgia,4910,22,7,2015,4,22,5,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130939,Georgia,1080,25,9,2015,6,0,4,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
131198,Georgia,3440,1,12,2015,3,23,13,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130796,Georgia,270,18,8,2015,3,20,25,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
131197,Georgia,3260,2,11,2015,2,6,46,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
131084,Georgia,0,31,10,2015,7,20,26,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130967,Georgia,0,1,10,2015,5,17,49,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
