consecutive_number,state_name,city,day_of_crash,month_of_crash,year_of_crash,day_of_week,hour_of_crash,minute_of_crash,atmospheric_conditions_1,atmospheric_conditions_1_name,atmospheric_conditions_2,atmospheric_conditions_2_name,atmospheric_conditions,atmospheric_conditions_name,number_of_fatalities
130575,Georgia,310,6,6,2016,2,1,36,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
390591,Ohio,0,22,7,2016,6,11,30,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
130426,Georgia,0,30,4,2016,7,21,14,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
130677,Georgia,0,3,7,2016,1,21,20,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
131299,Georgia,0,25,11,2016,6,2,8,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
131321,Georgia,0,1,12,2016,5,20,46,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
130913,Georgia,5390,1,9,2016,5,12,0,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
60172,California,0,18,1,2016,2,18,5,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
390274,Ohio,0,11,5,2016,4,22,56,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
410124,Oregon,0,26,3,2016,7,20,25,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
280326,Mississippi,0,5,7,2016,3,5,0,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
391100,Ohio,70,2,12,2016,6,19,22,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
150043,Hawaii,2400,18,6,2016,7,5,4,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
290821,Missouri,0,3,12,2016,7,17,30,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
391038,Ohio,1800,18,12,2016,1,2,45,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
60693,California,0,11,3,2016,6,3,29,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
240343,Maryland,0,1,7,2016,6,20,22,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
270139,Minnesota,1492,2,3,2016,4,18,15,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
550542,Wisconsin,3002,29,11,2016,3,17,48,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
61044,California,0,7,5,2016,7,23,42,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
62035,California,0,19,11,2016,7,17,5,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
390222,Ohio,2090,29,4,2016,6,22,15,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
530088,Washington,0,26,3,2016,7,0,6,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
390127,Ohio,1680,27,2,2016,7,21,50,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
130507,Georgia,0,19,5,2016,5,22,40,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
390419,Ohio,558,20,4,2016,4,20,58,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
130008,Georgia,0,1,1,2016,6,12,20,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
391057,Ohio,1800,22,12,2016,5,16,15,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
61773,California,0,25,5,2016,4,7,25,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
550058,Wisconsin,0,28,2,2016,1,0,3,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
63289,California,0,7,8,2016,1,5,40,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
62449,California,0,8,12,2016,5,20,32,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
131365,Georgia,0,12,12,2016,2,15,29,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
360940,New York,2170,4,12,2016,1,17,11,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
61559,California,0,5,3,2016,7,99,99,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
60926,California,0,9,6,2016,5,21,45,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
63298,California,0,18,6,2016,7,2,0,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
130868,Georgia,0,22,8,2016,2,22,58,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
390852,Ohio,0,14,10,2016,6,20,33,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
131429,Georgia,0,29,12,2016,5,1,55,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
300034,Montana,0,24,3,2016,5,6,17,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
60174,California,0,23,1,2016,7,18,59,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60695,California,9999,16,4,2016,7,1,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340490,New Jersey,1520,14,10,2016,6,8,8,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
530149,Washington,0,12,5,2016,5,9,34,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340545,New Jersey,0,21,12,2016,4,10,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340451,New Jersey,1520,29,9,2016,5,6,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60646,California,0,12,4,2016,3,21,38,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340520,New Jersey,1520,3,10,2016,2,4,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390460,Ohio,1800,29,6,2016,4,22,58,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
63297,California,0,1,12,2016,5,17,16,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340137,New Jersey,2130,9,4,2016,7,6,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61694,California,0,2,8,2016,3,19,34,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
40631,Arizona,510,17,9,2016,7,19,41,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
550029,Wisconsin,0,5,2,2016,6,23,43,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
63488,California,0,3,11,2016,5,21,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60445,California,0,24,3,2016,5,0,32,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60692,California,0,3,1,2016,1,22,2,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60358,California,0,17,3,2016,5,5,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61486,California,0,10,9,2016,7,23,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62167,California,0,30,5,2016,2,0,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340118,New Jersey,1590,19,3,2016,7,21,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240055,Maryland,0,4,3,2016,6,7,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
360400,New York,1455,25,5,2016,4,23,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61494,California,0,7,9,2016,4,21,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
550247,Wisconsin,0,3,7,2016,1,99,99,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61882,California,0,11,10,2016,3,19,2,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61262,California,0,12,7,2016,3,21,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
61912,California,0,16,11,2016,4,23,17,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
63462,California,0,1,12,2016,5,18,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61215,California,0,21,5,2016,7,21,27,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
400486,Oklahoma,0,6,11,2016,1,1,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61875,California,0,9,10,2016,1,19,23,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10453,Alabama,0,27,7,2016,4,13,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61425,California,0,23,6,2016,5,15,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61149,California,0,27,7,2016,4,4,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390349,Ohio,7240,8,6,2016,4,22,41,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62103,California,0,1,9,2016,5,20,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
40856,Arizona,0,3,12,2016,7,20,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
40368,Arizona,530,14,6,2016,3,20,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62863,California,0,28,9,2016,4,16,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
150074,Hawaii,1900,3,9,2016,7,19,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
61146,California,0,21,6,2016,3,21,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60206,California,0,6,1,2016,4,3,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
63243,California,0,27,7,2016,4,4,58,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61774,California,0,28,9,2016,4,3,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61699,California,0,19,8,2016,6,20,19,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60698,California,0,20,4,2016,4,20,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340430,New Jersey,1430,25,6,2016,7,3,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
63293,California,0,10,11,2016,5,8,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130902,Georgia,0,30,8,2016,3,20,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340412,New Jersey,3335,21,11,2016,2,6,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
150038,Hawaii,2400,21,5,2016,7,12,57,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390922,Ohio,3160,10,10,2016,2,11,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340408,New Jersey,1925,26,10,2016,4,13,36,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61867,California,0,20,9,2016,3,4,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
270316,Minnesota,820,16,11,2016,4,20,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60307,California,0,22,3,2016,3,20,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340450,New Jersey,3340,25,10,2016,3,5,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390611,Ohio,0,19,8,2016,6,23,27,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
131097,Georgia,0,12,10,2016,4,20,1,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340197,New Jersey,3335,25,6,2016,7,12,12,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60430,California,0,5,4,2016,3,20,39,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340236,New Jersey,1210,22,7,2016,6,12,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340159,New Jersey,2130,19,5,2016,5,7,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
530077,Washington,0,19,3,2016,7,14,28,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
391043,Ohio,1610,21,12,2016,4,14,49,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
131206,Georgia,0,5,11,2016,7,6,14,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
131327,Georgia,3990,2,12,2016,6,20,38,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10619,Alabama,0,23,9,2016,6,5,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
131427,Georgia,0,28,12,2016,4,21,32,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61327,California,0,30,7,2016,7,21,58,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
63100,California,0,17,9,2016,7,22,27,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
270282,Minnesota,4760,18,10,2016,3,8,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
270265,Minnesota,6440,5,10,2016,4,17,8,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62553,California,0,26,12,2016,2,6,44,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62232,California,0,21,11,2016,2,16,22,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61874,California,0,7,10,2016,6,17,46,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340114,New Jersey,380,26,2,2016,6,15,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340208,New Jersey,3450,24,6,2016,6,21,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340282,New Jersey,1590,19,6,2016,1,22,7,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340090,New Jersey,2130,3,1,2016,1,18,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340290,New Jersey,2430,29,8,2016,2,22,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340081,New Jersey,1480,26,2,2016,6,12,27,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
290520,Missouri,6780,2,9,2016,6,20,51,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
80038,Colorado,0,8,2,2016,2,19,29,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
170048,Illinois,0,31,1,2016,1,23,43,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
550223,Wisconsin,708,19,6,2016,1,21,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340140,New Jersey,2130,25,4,2016,2,21,3,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
290753,Missouri,2780,17,11,2016,5,16,43,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340489,New Jersey,2600,19,10,2016,4,6,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
400504,Oklahoma,0,16,10,2016,1,21,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390114,Ohio,0,8,3,2016,3,1,17,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
280636,Mississippi,0,18,11,2016,6,21,46,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
131400,Georgia,0,20,12,2016,3,21,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180608,Indiana,1410,24,10,2016,2,4,18,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130029,Georgia,280,11,1,2016,2,18,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
131417,Georgia,0,25,12,2016,1,19,8,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
40216,Arizona,290,10,3,2016,5,0,38,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
170779,Illinois,0,8,10,2016,7,20,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
131054,Georgia,0,12,8,2016,6,6,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130625,Georgia,0,18,6,2016,7,22,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240393,Maryland,0,6,11,2016,1,21,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340400,New Jersey,1105,5,10,2016,4,20,4,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61787,California,0,10,7,2016,1,17,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130542,Georgia,0,31,5,2016,3,21,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340529,New Jersey,660,13,12,2016,3,16,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340176,New Jersey,1825,30,5,2016,2,3,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340057,New Jersey,1330,28,2,2016,1,18,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240003,Maryland,0,4,1,2016,2,19,12,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61480,California,0,3,7,2016,1,1,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180488,Indiana,4470,4,9,2016,1,2,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
170577,Illinois,0,11,8,2016,5,23,3,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61564,California,0,29,5,2016,1,2,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130569,Georgia,0,4,6,2016,7,0,34,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130797,Georgia,3390,6,8,2016,7,1,13,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390512,Ohio,2480,14,6,2016,3,13,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
410301,Oregon,0,20,9,2016,3,14,14,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130810,Georgia,0,7,8,2016,1,21,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340152,New Jersey,2130,27,5,2016,6,23,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240437,Maryland,0,23,12,2016,6,20,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240232,Maryland,0,22,7,2016,6,22,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130811,Georgia,5080,7,8,2016,1,21,34,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130748,Georgia,0,20,7,2016,4,21,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
131104,Georgia,5640,14,10,2016,6,23,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
240280,Maryland,0,10,8,2016,4,0,57,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
150026,Hawaii,2400,8,4,2016,6,19,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
122880,Florida,620,1,7,2016,6,21,18,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
131122,Georgia,0,14,8,2016,1,21,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62019,California,0,2,10,2016,1,23,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61249,California,0,22,6,2016,4,7,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62425,California,0,18,10,2016,3,21,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
170747,Illinois,0,25,9,2016,1,3,39,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
380095,North Dakota,0,20,11,2016,1,2,24,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
63447,California,0,1,6,2016,4,4,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10608,Alabama,0,15,9,2016,5,5,59,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62344,California,0,10,11,2016,5,17,19,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
170411,Illinois,0,19,5,2016,5,10,41,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61852,California,0,5,10,2016,4,20,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340479,New Jersey,0,17,11,2016,5,18,58,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340404,New Jersey,290,6,10,2016,5,7,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
280294,Mississippi,0,30,3,2016,4,6,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61950,California,0,28,10,2016,6,16,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
270367,Minnesota,0,2,10,2016,1,4,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
170046,Illinois,0,23,1,2016,7,23,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10440,Alabama,0,20,7,2016,4,20,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
390204,Ohio,0,9,3,2016,4,5,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
280430,Mississippi,0,9,9,2016,6,23,29,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
280045,Mississippi,680,6,2,2016,7,21,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390886,Ohio,1490,18,9,2016,1,15,39,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62130,California,0,26,9,2016,2,19,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240422,Maryland,0,31,8,2016,4,20,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390709,Ohio,1800,30,8,2016,3,7,57,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
460008,South Dakota,0,25,2,2016,5,18,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340024,New Jersey,660,20,1,2016,4,6,41,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10949,Alabama,10,20,1,2016,4,6,12,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
450419,South Carolina,0,29,6,2016,4,21,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
450068,South Carolina,0,4,2,2016,5,19,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
290566,Missouri,0,12,9,2016,2,19,39,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
220417,Louisiana,0,19,9,2016,2,18,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
280042,Mississippi,0,4,2,2016,5,23,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
220679,Louisiana,0,11,12,2016,1,17,46,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300003,Montana,0,13,1,2016,4,10,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
470412,Tennessee,0,13,6,2016,2,99,99,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130579,Georgia,0,8,6,2016,4,19,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10274,Alabama,0,5,5,2016,5,16,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
470812,Tennessee,0,4,11,2016,6,15,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61745,California,0,3,7,2016,1,0,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
40245,Arizona,0,22,4,2016,6,21,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62086,California,0,29,12,2016,5,1,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
470596,Tennessee,0,18,8,2016,5,22,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61758,California,0,14,9,2016,4,99,99,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
220699,Louisiana,0,6,11,2016,1,19,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130404,Georgia,0,22,4,2016,6,23,3,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190171,Iowa,0,11,7,2016,2,22,38,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
170816,Illinois,3390,8,10,2016,7,19,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10275,Alabama,0,13,5,2016,6,99,99,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60523,California,0,12,4,2016,3,19,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390578,Ohio,0,31,7,2016,1,3,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340377,New Jersey,1290,8,9,2016,5,21,18,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
40695,Arizona,0,8,10,2016,7,22,39,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190099,Iowa,0,6,5,2016,6,2,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61805,California,0,30,9,2016,6,18,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
