,City Code,year_of_crash,month_of_crash,day_of_crash,hour_of_crash,minute_of_crash,atmospheric_conditions_name,atmospheric_conditions_1_name,atmospheric_conditions_2_name,number_of_fatalities
2911,6090,2016,9,22,20,15,Clear,Clear,No Additional Atmospheric Conditions,1
2912,6090,2016,5,30,1,21,Clear,Clear,No Additional Atmospheric Conditions,1
2913,6090,2016,5,21,2,32,Clear,Clear,No Additional Atmospheric Conditions,1
2914,6090,2016,9,19,9,11,Clear,Clear,No Additional Atmospheric Conditions,1
2915,6090,2016,3,15,20,0,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2916,6090,2016,5,28,0,46,Clear,Clear,No Additional Atmospheric Conditions,1
2917,6090,2016,8,10,11,45,Clear,Clear,No Additional Atmospheric Conditions,1
2918,6090,2016,5,15,13,0,Rain,Rain,No Additional Atmospheric Conditions,1
2919,120,2015,8,19,19,35,Clear,Clear,No Additional Atmospheric Conditions,1
2920,120,2015,8,23,3,31,Clear,Clear,No Additional Atmospheric Conditions,2
2921,120,2015,5,11,21,29,Clear,Clear,No Additional Atmospheric Conditions,1
2922,120,2015,11,30,17,6,Clear,Clear,No Additional Atmospheric Conditions,1
2923,120,2015,11,1,17,12,Clear,Clear,No Additional Atmospheric Conditions,1
2924,120,2015,8,1,0,32,Clear,Clear,No Additional Atmospheric Conditions,2
2925,120,2015,11,20,18,25,Clear,Clear,No Additional Atmospheric Conditions,1
2926,120,2015,9,21,21,51,Clear,Clear,No Additional Atmospheric Conditions,1
2927,120,2015,11,30,20,23,Clear,Clear,No Additional Atmospheric Conditions,1
2928,120,2015,3,13,20,23,Clear,Clear,No Additional Atmospheric Conditions,1
2929,120,2015,12,2,5,41,Clear,Clear,No Additional Atmospheric Conditions,1
2930,120,2015,4,8,16,54,Clear,Clear,No Additional Atmospheric Conditions,1
2931,120,2015,12,21,22,43,Clear,Clear,No Additional Atmospheric Conditions,1
2932,120,2015,1,25,8,28,Clear,Clear,No Additional Atmospheric Conditions,1
2933,120,2015,6,18,15,31,Clear,Clear,No Additional Atmospheric Conditions,1
2934,120,2015,6,26,23,37,Clear,Clear,No Additional Atmospheric Conditions,1
2935,120,2015,10,3,22,10,Clear,Clear,No Additional Atmospheric Conditions,1
2936,120,2015,7,31,19,26,Clear,Clear,No Additional Atmospheric Conditions,1
2937,120,2015,3,13,4,50,Clear,Clear,No Additional Atmospheric Conditions,1
2938,120,2015,12,8,15,46,Clear,Clear,No Additional Atmospheric Conditions,1
2939,120,2015,2,6,15,13,Clear,Clear,No Additional Atmospheric Conditions,1
2940,120,2015,9,5,7,5,Clear,Clear,No Additional Atmospheric Conditions,2
2941,120,2015,10,31,8,19,Clear,Clear,No Additional Atmospheric Conditions,1
2942,120,2015,12,8,20,3,Clear,Clear,No Additional Atmospheric Conditions,1
2943,120,2015,12,18,15,38,Clear,Clear,No Additional Atmospheric Conditions,1
2944,120,2015,4,22,16,57,Clear,Clear,No Additional Atmospheric Conditions,1
2945,120,2015,7,3,15,37,Clear,Clear,No Additional Atmospheric Conditions,1
2946,120,2015,9,5,18,18,Clear,Clear,No Additional Atmospheric Conditions,1
2947,120,2015,3,28,14,38,Clear,Clear,No Additional Atmospheric Conditions,1
2948,120,2015,4,22,7,11,Clear,Clear,No Additional Atmospheric Conditions,1
2949,120,2015,12,29,18,43,Clear,Clear,No Additional Atmospheric Conditions,1
2950,120,2015,9,19,18,14,Clear,Clear,No Additional Atmospheric Conditions,1
2951,120,2015,9,16,17,47,Clear,Clear,No Additional Atmospheric Conditions,1
2952,120,2015,11,23,18,5,Clear,Clear,No Additional Atmospheric Conditions,1
2953,120,2015,2,2,12,55,Clear,Clear,No Additional Atmospheric Conditions,1
2954,120,2015,12,31,22,8,Clear,Clear,No Additional Atmospheric Conditions,2
2955,120,2015,6,20,8,20,Clear,Clear,No Additional Atmospheric Conditions,1
2956,120,2015,3,21,7,20,Clear,Clear,No Additional Atmospheric Conditions,1
2957,120,2015,10,30,5,23,Clear,Clear,No Additional Atmospheric Conditions,1
2958,120,2015,12,26,23,21,Clear,Clear,No Additional Atmospheric Conditions,2
2959,120,2015,11,11,20,35,Clear,Clear,No Additional Atmospheric Conditions,1
2960,120,2015,9,12,3,8,Clear,Clear,No Additional Atmospheric Conditions,1
2961,120,2015,7,2,7,13,Rain,Rain,Cloudy,1
2962,120,2015,12,28,5,0,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2963,120,2015,9,2,20,36,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2964,120,2015,11,12,15,28,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2965,120,2015,10,15,17,3,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2966,120,2015,2,2,11,43,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2967,120,2015,7,6,22,49,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2968,120,2015,5,24,16,19,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2969,120,2015,4,23,13,53,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2970,120,2015,9,30,21,55,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2971,120,2015,7,5,22,2,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2972,120,2016,8,23,11,43,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2973,120,2016,11,13,18,20,Clear,Clear,No Additional Atmospheric Conditions,1
2974,120,2016,10,24,6,13,Rain,Rain,Cloudy,1
2975,120,2016,1,22,16,47,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2976,120,2016,3,31,9,10,Clear,Clear,No Additional Atmospheric Conditions,1
2977,120,2016,8,11,13,30,Clear,Clear,No Additional Atmospheric Conditions,1
2978,120,2016,4,22,16,58,Clear,Clear,No Additional Atmospheric Conditions,1
2979,120,2016,11,11,17,35,Clear,Clear,No Additional Atmospheric Conditions,1
2980,120,2016,11,8,19,43,Clear,Clear,No Additional Atmospheric Conditions,1
2981,120,2016,1,17,18,7,Clear,Clear,No Additional Atmospheric Conditions,1
2982,120,2016,10,4,17,7,Clear,Clear,No Additional Atmospheric Conditions,1
2983,120,2016,5,18,12,45,Clear,Clear,No Additional Atmospheric Conditions,1
2984,120,2016,6,5,4,50,Clear,Clear,No Additional Atmospheric Conditions,2
2985,120,2016,9,9,19,9,Clear,Clear,No Additional Atmospheric Conditions,1
2986,120,2016,6,11,12,11,Clear,Clear,No Additional Atmospheric Conditions,1
2987,120,2016,12,15,23,35,Clear,Clear,No Additional Atmospheric Conditions,2
2988,120,2016,4,25,10,43,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2989,120,2016,7,27,15,12,Clear,Clear,No Additional Atmospheric Conditions,1
2990,120,2016,7,16,3,6,Clear,Clear,No Additional Atmospheric Conditions,1
2991,120,2016,10,26,22,16,Clear,Clear,No Additional Atmospheric Conditions,1
2992,120,2016,4,7,18,5,Cloudy,Cloudy,No Additional Atmospheric Conditions,2
2993,120,2016,10,1,13,25,Clear,Clear,No Additional Atmospheric Conditions,1
2994,120,2016,9,17,0,54,Clear,Clear,No Additional Atmospheric Conditions,1
2995,120,2016,4,17,21,14,Clear,Clear,No Additional Atmospheric Conditions,1
2996,120,2016,4,20,12,41,Clear,Clear,No Additional Atmospheric Conditions,1
2997,120,2016,2,18,19,50,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
2998,120,2016,4,22,21,58,Clear,Clear,No Additional Atmospheric Conditions,1
2999,120,2016,3,18,20,3,Clear,Clear,No Additional Atmospheric Conditions,1
3000,120,2016,8,11,21,3,Clear,Clear,No Additional Atmospheric Conditions,1
3001,120,2016,12,11,16,45,Clear,Clear,No Additional Atmospheric Conditions,1
3002,120,2016,10,16,21,48,Clear,Clear,No Additional Atmospheric Conditions,1
3003,120,2016,1,3,21,22,Clear,Clear,No Additional Atmospheric Conditions,1
3004,120,2016,2,24,5,33,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3005,120,2016,3,5,0,1,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3006,120,2016,7,8,10,41,Clear,Clear,No Additional Atmospheric Conditions,1
3007,120,2016,9,11,20,47,Clear,Clear,No Additional Atmospheric Conditions,1
3008,120,2016,4,21,14,19,Clear,Clear,No Additional Atmospheric Conditions,1
3009,120,2016,10,1,3,5,Clear,Clear,No Additional Atmospheric Conditions,1
3010,120,2016,6,5,15,43,Clear,Clear,No Additional Atmospheric Conditions,1
3011,120,2016,9,28,11,41,Clear,Clear,No Additional Atmospheric Conditions,1
3012,120,2016,2,7,19,39,Clear,Clear,No Additional Atmospheric Conditions,1
3013,120,2016,6,19,13,12,Clear,Clear,No Additional Atmospheric Conditions,1
3014,120,2016,9,20,18,56,Clear,Clear,No Additional Atmospheric Conditions,1
3015,120,2016,11,12,20,12,Clear,Clear,No Additional Atmospheric Conditions,2
3016,120,2016,4,6,7,26,Clear,Clear,No Additional Atmospheric Conditions,1
3017,120,2016,11,24,15,24,Clear,Clear,No Additional Atmospheric Conditions,2
3018,120,2016,3,24,16,3,Clear,Clear,No Additional Atmospheric Conditions,1
3019,120,2016,2,17,1,28,Clear,Clear,No Additional Atmospheric Conditions,1
3020,120,2016,3,4,4,33,Clear,Clear,No Additional Atmospheric Conditions,1
3021,120,2016,7,9,19,29,Clear,Clear,No Additional Atmospheric Conditions,1
3022,120,2016,5,28,9,55,Clear,Clear,No Additional Atmospheric Conditions,1
3023,120,2016,2,4,13,28,Clear,Clear,No Additional Atmospheric Conditions,1
3024,120,2016,1,13,0,31,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3025,1510,2015,10,12,18,27,Clear,Clear,No Additional Atmospheric Conditions,1
3026,1510,2015,1,19,16,18,Clear,Clear,No Additional Atmospheric Conditions,1
3027,1510,2015,4,11,13,30,Clear,Clear,No Additional Atmospheric Conditions,1
3028,1510,2015,1,30,14,57,Clear,Clear,No Additional Atmospheric Conditions,1
3029,1510,2015,10,24,1,30,Clear,Clear,No Additional Atmospheric Conditions,1
3030,1510,2015,12,25,16,5,Clear,Clear,No Additional Atmospheric Conditions,1
3031,1510,2015,4,21,6,44,Clear,Clear,No Additional Atmospheric Conditions,1
3032,1510,2015,4,23,5,39,Clear,Clear,No Additional Atmospheric Conditions,1
3033,1510,2015,7,1,23,15,Clear,Clear,No Additional Atmospheric Conditions,1
3034,1510,2015,10,14,6,53,Clear,Clear,No Additional Atmospheric Conditions,1
3035,1510,2015,2,22,3,45,Clear,Clear,No Additional Atmospheric Conditions,1
3036,1510,2015,11,5,18,53,Clear,Clear,No Additional Atmospheric Conditions,1
3037,1510,2015,10,25,19,10,Clear,Clear,No Additional Atmospheric Conditions,1
3038,1510,2015,1,29,23,45,Clear,Clear,No Additional Atmospheric Conditions,1
3039,1510,2015,8,18,20,25,Clear,Clear,No Additional Atmospheric Conditions,1
3040,1510,2015,1,7,18,16,Clear,Clear,No Additional Atmospheric Conditions,1
3041,1510,2015,12,9,6,20,Clear,Clear,No Additional Atmospheric Conditions,1
3042,1510,2015,10,18,20,35,Clear,Clear,No Additional Atmospheric Conditions,1
3043,1510,2015,8,19,6,22,Clear,Clear,No Additional Atmospheric Conditions,1
3044,1510,2015,1,21,18,22,Clear,Clear,No Additional Atmospheric Conditions,1
3045,1510,2015,11,15,22,34,Clear,Clear,No Additional Atmospheric Conditions,1
3046,1510,2015,8,13,0,55,Clear,Clear,No Additional Atmospheric Conditions,1
3047,1510,2015,5,1,20,41,Clear,Clear,No Additional Atmospheric Conditions,1
3048,1510,2015,1,29,13,45,Clear,Clear,No Additional Atmospheric Conditions,1
3049,1510,2015,12,26,20,52,Clear,Clear,No Additional Atmospheric Conditions,1
3050,1510,2015,9,2,6,0,Clear,Clear,No Additional Atmospheric Conditions,1
3051,1510,2015,10,29,19,35,Clear,Clear,No Additional Atmospheric Conditions,1
3052,1510,2015,5,26,15,49,Clear,Clear,No Additional Atmospheric Conditions,1
3053,1510,2015,5,24,22,34,Clear,Clear,No Additional Atmospheric Conditions,1
3054,1510,2015,2,11,16,37,Clear,Clear,No Additional Atmospheric Conditions,1
3055,1510,2015,1,21,9,49,Clear,Clear,No Additional Atmospheric Conditions,1
3056,1510,2015,11,14,3,20,Clear,Clear,No Additional Atmospheric Conditions,1
3057,1510,2015,4,9,22,35,Clear,Clear,No Additional Atmospheric Conditions,1
3058,1510,2015,12,31,9,15,Clear,Clear,No Additional Atmospheric Conditions,1
3059,1510,2015,6,3,7,50,Clear,Clear,No Additional Atmospheric Conditions,1
3060,1510,2015,6,19,15,31,Clear,Clear,No Additional Atmospheric Conditions,1
3061,1510,2015,5,2,0,23,Clear,Clear,No Additional Atmospheric Conditions,2
3062,1510,2015,7,29,16,45,Clear,Clear,No Additional Atmospheric Conditions,1
3063,1510,2015,9,11,17,42,Clear,Clear,No Additional Atmospheric Conditions,1
3064,1510,2015,10,29,18,45,Clear,Clear,No Additional Atmospheric Conditions,1
3065,1510,2015,8,10,18,20,Clear,Clear,No Additional Atmospheric Conditions,2
3066,1510,2015,5,12,13,40,Clear,Clear,No Additional Atmospheric Conditions,1
3067,1510,2015,12,24,19,5,Clear,Clear,No Additional Atmospheric Conditions,1
3068,1510,2015,10,14,15,0,Clear,Clear,No Additional Atmospheric Conditions,1
3069,1510,2015,12,8,13,46,Clear,Clear,No Additional Atmospheric Conditions,1
3070,1510,2015,12,13,11,2,Clear,Clear,No Additional Atmospheric Conditions,1
3071,1510,2015,9,2,21,6,Clear,Clear,No Additional Atmospheric Conditions,1
3072,1510,2015,10,10,22,40,Clear,Clear,No Additional Atmospheric Conditions,1
3073,1510,2015,1,17,20,10,Clear,Clear,No Additional Atmospheric Conditions,1
3074,1510,2015,1,16,16,47,Clear,Clear,No Additional Atmospheric Conditions,1
3075,1510,2015,2,8,15,21,Clear,Clear,No Additional Atmospheric Conditions,1
3076,1510,2015,12,11,11,28,Clear,Clear,No Additional Atmospheric Conditions,1
3077,1510,2015,4,26,2,47,Clear,Clear,No Additional Atmospheric Conditions,1
3078,1510,2015,6,4,21,32,Clear,Clear,No Additional Atmospheric Conditions,1
3079,1510,2015,12,26,0,30,Clear,Clear,No Additional Atmospheric Conditions,1
3080,1510,2015,8,19,2,15,Clear,Clear,No Additional Atmospheric Conditions,1
3081,1510,2015,7,2,4,43,Clear,Clear,No Additional Atmospheric Conditions,1
3082,1510,2015,12,30,21,10,Clear,Clear,No Additional Atmospheric Conditions,1
3083,1510,2015,8,2,19,27,Clear,Clear,No Additional Atmospheric Conditions,1
3084,1510,2015,4,23,23,30,Clear,Clear,No Additional Atmospheric Conditions,1
3085,1510,2015,2,26,21,0,Clear,Clear,No Additional Atmospheric Conditions,1
3086,1510,2015,1,2,3,40,Clear,Clear,No Additional Atmospheric Conditions,1
3087,1510,2015,2,22,0,30,Clear,Clear,No Additional Atmospheric Conditions,1
3088,1510,2015,11,8,3,22,Clear,Clear,No Additional Atmospheric Conditions,1
3089,1510,2015,4,13,13,15,Clear,Clear,No Additional Atmospheric Conditions,1
3090,1510,2015,10,29,23,0,Clear,Clear,No Additional Atmospheric Conditions,1
3091,1510,2015,3,21,0,35,Clear,Clear,No Additional Atmospheric Conditions,1
3092,1510,2015,2,4,20,10,Rain,Rain,No Additional Atmospheric Conditions,1
3093,1510,2015,8,30,0,3,Rain,Rain,No Additional Atmospheric Conditions,1
3094,1510,2015,10,27,21,59,Rain,Rain,No Additional Atmospheric Conditions,1
3095,1510,2015,10,28,8,0,Rain,Rain,No Additional Atmospheric Conditions,1
3096,1510,2015,4,19,17,15,Rain,Rain,No Additional Atmospheric Conditions,1
3097,1510,2015,7,5,21,38,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3098,1510,2015,11,17,13,35,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3099,1510,2015,8,2,5,0,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3100,1510,2015,8,22,5,35,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3101,1510,2015,10,31,23,15,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3102,1510,2015,10,7,19,30,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3103,1510,2015,12,11,18,37,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3104,1510,2015,8,8,5,27,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3105,1510,2015,8,5,22,25,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3106,1510,2015,10,23,6,11,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3107,1510,2015,12,12,19,47,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3108,1510,2015,4,18,16,25,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3109,1510,2015,9,29,23,30,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3110,1510,2015,10,29,15,17,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3111,1510,2015,6,27,19,5,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3112,1510,2015,11,25,0,25,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3113,1510,2015,3,2,13,52,Cloudy,Cloudy,No Additional Atmospheric Conditions,4
3114,1510,2015,7,8,19,36,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3115,1510,2015,5,13,22,41,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3116,1510,2015,3,26,17,58,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3117,1510,2015,4,16,6,34,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3118,1510,2015,3,29,23,37,Cloudy,Cloudy,No Additional Atmospheric Conditions,2
3119,1510,2015,11,19,18,18,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3120,1510,2015,9,30,6,40,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3121,1510,2015,8,20,17,33,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3122,1510,2015,4,17,0,57,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3123,1510,2015,10,27,11,53,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3124,1510,2015,10,9,17,36,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3125,1510,2015,8,25,23,11,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3126,1510,2015,10,16,20,22,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3127,1510,2015,4,10,16,55,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3128,1510,2015,1,16,2,18,Cloudy,Cloudy,No Additional Atmospheric Conditions,3
3129,1510,2015,8,20,17,23,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3130,1510,2015,4,18,16,17,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3131,1510,2015,5,11,3,22,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3132,1510,2015,2,10,9,37,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3133,1510,2015,5,9,9,34,Cloudy,Cloudy,No Additional Atmospheric Conditions,2
3134,1510,2015,11,20,0,54,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3135,1510,2015,9,27,4,37,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3136,1510,2015,5,21,22,42,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3137,1510,2015,12,27,20,30,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3138,1510,2015,8,31,23,13,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3139,1510,2015,4,28,9,0,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3140,1510,2015,4,12,23,40,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3141,1510,2016,7,5,4,35,Clear,Clear,No Additional Atmospheric Conditions,1
3142,1510,2016,12,28,9,23,Clear,Clear,No Additional Atmospheric Conditions,1
3143,1510,2016,12,4,19,0,Clear,Clear,No Additional Atmospheric Conditions,1
3144,1510,2016,5,8,19,2,Clear,Clear,No Additional Atmospheric Conditions,1
3145,1510,2016,8,3,16,59,Clear,Clear,No Additional Atmospheric Conditions,1
3146,1510,2016,1,29,23,20,Clear,Clear,No Additional Atmospheric Conditions,1
3147,1510,2016,10,29,22,8,Clear,Clear,No Additional Atmospheric Conditions,1
3148,1510,2016,2,12,2,54,Clear,Clear,No Additional Atmospheric Conditions,1
3149,1510,2016,10,28,19,28,Clear,Clear,No Additional Atmospheric Conditions,1
3150,1510,2016,4,29,21,25,Clear,Clear,No Additional Atmospheric Conditions,1
3151,1510,2016,1,4,4,10,Clear,Clear,No Additional Atmospheric Conditions,1
3152,1510,2016,12,31,2,15,Clear,Clear,No Additional Atmospheric Conditions,2
3153,1510,2016,8,27,1,12,Clear,Clear,No Additional Atmospheric Conditions,2
3154,1510,2016,12,5,5,9,Clear,Clear,No Additional Atmospheric Conditions,1
3155,1510,2016,12,24,12,20,Clear,Clear,No Additional Atmospheric Conditions,1
3156,1510,2016,9,14,9,29,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3157,1510,2016,12,20,21,52,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3158,1510,2016,11,25,15,2,Clear,Clear,No Additional Atmospheric Conditions,1
3159,1510,2016,6,29,6,40,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3160,1510,2016,12,22,0,34,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3161,1510,2016,3,18,2,14,Rain,Rain,No Additional Atmospheric Conditions,1
3162,1510,2016,6,5,18,29,Rain,Rain,No Additional Atmospheric Conditions,1
3163,1510,2016,5,10,19,20,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3164,1510,2016,8,3,2,26,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3165,1510,2016,5,10,14,29,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3166,1510,2016,5,12,3,31,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3167,1510,2016,9,18,0,25,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3168,1510,2016,10,9,1,10,Clear,Clear,No Additional Atmospheric Conditions,1
3169,1510,2016,1,2,22,59,Clear,Clear,No Additional Atmospheric Conditions,1
3170,1510,2016,9,24,18,20,Clear,Clear,No Additional Atmospheric Conditions,1
3171,1510,2016,7,23,17,34,Clear,Clear,No Additional Atmospheric Conditions,1
3172,1510,2016,6,13,9,55,Clear,Clear,No Additional Atmospheric Conditions,1
3173,1510,2016,12,5,0,27,Clear,Clear,No Additional Atmospheric Conditions,2
3174,1510,2016,8,20,11,3,Clear,Clear,No Additional Atmospheric Conditions,1
